"bank_id","amount"
100,-7756.01
63,7431.21
38,-5445.92
108,9268.33
115,4013.59
42,1717.5
44,-9305.99
49,-5535.63
13,-117.69
99,679.46
32,9154.49
22,1030.14
109,-5568.88
47,-8870.39
60,-3553.17
41,1215.82
79,-140.72
62,1619.97
88,-9904.75
82,-3806.44
23,3212.96
102,5494.25
13,4313.79
54,-3142.88
17,9110.15
101,7489.15
110,6402.78
63,2611.21
78,6609.38
26,3875.74
26,3186.01
9,-7329.11
101,-3467.57
24,2226.38
78,9581.35
31,8228.39
77,1607.96
77,713.87
101,-4731.1
32,-8822.82
15,8398.17
53,-8028.2
69,-6997.83
68,7632.15
9,-7398.21
37,-7335.21
34,-374.76
23,4159.16
44,9182.72
78,6836.08
38,-9119.74
12,-6722.36
103,-4455.83
87,-1902.45
89,-5202.89
48,4627.38
47,-423.21
96,-8815.12
25,3044.08
23,6736.61
60,-8908.56
33,1831.23
44,8434.68
48,9349.37
79,-727.63
81,-7814.46
100,6393.12
82,1686.16
100,-3767.59
67,8167.91
31,2961.51
46,6568.02
86,-3617.31
82,-7660.6
67,-6780.56
59,-9237.02
112,920.49
26,-8438.44
26,982.98
32,-8044.6
94,-7901.68
56,2050.61
14,-4436.81
17,-747.14
60,-6408.84
30,-4766.79
41,8453.06
105,-5217.61
114,-856.67
96,6136.98
47,2947.62
27,7765.55
114,7791.89
62,-7690.94
48,-3068.21
47,2758.75
34,7090.81
2,-6080.82
105,-3142.36
8,3425.5
81,-2351.13
35,-7821.59
92,3584.98
27,-6242.48
8,-7448.79
108,-1130.49
26,-6048.0
36,6279.3
16,-9048.8
25,3415.89
107,-3044.76
6,-9780.52
76,-6386.39
48,3169.57
68,-5324.84
86,2010.33
22,-1545.23
83,546.22
54,-1552.15
58,119.11
105,-7528.14
77,-6346.28
85,-3955.13
112,7510.61
52,6185.49
83,-3305.68
11,2717.26
100,7566.56
2,-1243.55
58,1338.51
105,-2760.07
76,5510.73
29,1703.91
23,1212.03
17,6581.47
18,7000.68
28,4932.91
20,-5301.08
98,-8787.93
42,-645.68
82,-2179.2
115,-4676.91
69,-4814.62
24,9189.6
79,-976.61
66,6918.6
99,-1571.44
91,-7443.43
67,2242.82
20,4924.55
68,-1294.82
77,6473.35
88,-5993.35
94,-2803.18
97,8717.89
19,-7976.93
41,8252.96
28,6691.02
84,7636.48
38,-9454.05
72,-8446.45
55,1379.26
62,-8606.44
2,8414.38
64,6149.49
87,8194.14
8,-6666.69
19,-9327.16
64,-7780.91
96,6012.21
63,-4379.02
60,-1191.2
96,-9758.8
32,-1046.47
19,-226.59
78,831.22
89,-6538.36
105,8431.2
67,-2315.81
82,-8651.26
65,-5461.33
53,1944.94
70,-6246.51
23,-9215.4
62,-4362.97
13,-3093.52
93,1990.13
58,-5956.75
102,-3734.53
45,6105.8
12,-902.61
113,-8462.69
5,-4820.47
11,4050.44
81,-2058.29
113,-1396.21
14,-3111.71
63,5051.38
46,2996.51
75,-1007.01
20,-3313.67
5,-589.93
47,5063.26
103,1125.6
21,-4028.82
76,2730.34
19,732.12
98,5216.82
99,-6825.28
67,6159.47
8,-4582.16
10,-4386.95
93,-3736.13
31,-1553.31
63,5108.57
90,8132.99
98,-684.84
104,4624.9
70,7685.83
104,8697.99
59,-5713.22
86,3701.08
65,1592.64
98,-6169.01
70,5763.51
44,404.97
101,8558.36
11,8621.85
48,44.11
23,766.94
62,-6123.69
73,-1109.26
53,-5080.57
114,-2850.98
15,-6861.86
111,8745.72
10,-4653.76
4,1340.98
19,2689.56
46,4893.51
25,5009.26
14,-9650.36
71,-2384.59
48,-4709.54
78,-7673.84
37,-9317.54
5,-9428.25
36,2040.96
96,-5453.35
106,-1865.21
99,-6285.66
83,8185.2
96,923.9
21,5613.54
79,277.65
21,-9517.29
86,-7169.85
12,203.41
27,-907.01
18,-7860.83
65,574.61
112,5132.89
33,6131.67
98,804.88
9,-5663.98
62,4507.58
51,8258.08
34,-5689.59
22,-1964.66
6,-5893.46
84,1337.34
23,5213.95
27,-7817.88
19,-6020.94
49,4052.94
81,-1400.4
42,2529.38
6,516.75
46,6843.72
60,7099.89
70,-1519.83
111,5353.79
3,3649.8
69,-9741.05
111,-7343.09
51,405.78
101,-8396.18
94,-729.78
38,3100.99
113,-3670.61
64,-6974.11
60,3479.56
4,2140.01
115,3622.23
11,8024.98
76,-7172.79
100,-9704.55
93,-2259.16
22,-2242.71
74,7666.44
62,-4732.67
27,-4179.1
74,4237.67
56,-5911.71
81,7503.22
80,-6049.74
44,-4548.87
80,-376.77
97,7704.71
60,7073.83
105,7005.91
80,-6827.84
38,5728.36
10,-1630.79
24,-2890.93
22,2820.55
32,-4930.5
61,-978.17
85,-9896.15
25,-4282.83
1,5455.92
102,9796.6
55,575.26
30,6957.46
27,-1676.63
15,6745.27
84,5544.53
82,7921.91
8,7454.31
77,602.12
18,1036.35
33,9997.21
99,7830.77
9,-432.46
35,2467.75
101,-8838.91
31,-2275.89
25,-5251.48
68,-1876.74
35,-2529.52
49,6894.68
63,9710.19
56,-1282.37
62,133.86
36,2728.38
64,3283.13
6,2009.75
105,3393.76
75,4859.21
63,-9709.47
62,7638.0
104,-8610.48
73,9081.18
52,9815.23
24,8059.47
34,-5788.38
105,8092.23
25,-6765.54
88,-4486.1
100,-7092.25
26,-4942.14
1,-7048.47
81,-5229.96
9,-9730.41
69,-4695.89
30,-3741.33
113,3717.23
16,4948.28
38,-1125.74
100,-9386.51
84,9325.95
81,3785.75
19,694.32
52,9257.32
61,-5991.11
45,7771.78
97,4101.71
77,-3098.09
40,-1082.97
40,-9789.67
9,744.78
92,-2497.55
115,-7677.02
68,4374.44
69,3659.73
59,3052.07
115,-9.48
45,9085.43
91,2162.45
59,4045.82
48,-4419.61
88,4032.82
6,3794.71
34,-9712.74
6,-6836.47
35,-6048.74
92,-1445.07
104,2557.05
13,-6452.08
2,-9581.33
95,-2764.99
46,-9166.59
48,-2949.67
1,5084.29
95,9007.55
39,-9131.04
61,1602.2
21,-2400.18
71,5242.23
78,4927.38
85,3396.45
81,-4477.39
33,-8965.76
52,7078.63
33,9150.54
86,-3074.4
51,-2793.74
74,-122.81
32,3202.82
56,9352.94
30,-1165.78
69,6200.11
8,-1770.58
56,-8117.45
33,-6880.38
100,1098.75
39,3340.3
25,-7471.11
30,1361.05
9,102.02
35,923.97
14,-2639.49
110,-7868.87
98,-1061.7
39,1042.18
113,6609.81
45,168.18
91,9313.54
49,-7680.2
80,-1970.11
63,7715.89
29,1222.97
43,-7965.04
25,7756.5
8,1348.23
16,8651.12
42,8957.14
103,5255.21
35,9775.23
51,281.94
38,7053.26
107,-7409.6
11,-4448.32
17,-8304.13
96,2980.06
41,-7514.09
9,-3412.12
77,6767.66
24,7955.96
56,-3751.22
100,-3817.13
114,-367.33
63,-828.34
38,-3268.33
77,-5907.41
67,3390.63
75,-6438.65
24,-8559.54
88,-2674.54
31,4617.34
44,8991.78
105,-2837.78
99,-6694.48
94,6067.88
45,139.0
16,-2452.36
111,-4347.78
71,-4609.36
4,1292.44
42,6116.11
78,-5647.06
101,-940.14
66,4719.4
112,4288.14
5,-7213.49
24,8899.26
90,-2593.02
49,7223.7
62,4871.83
104,3096.11
109,3433.15
75,-1677.93
9,-3557.0
109,-3380.53
48,-2310.57
40,-3610.84
14,691.82
38,-1437.07
15,-8763.65
104,520.81
49,1298.58
8,-2609.82
75,-758.98
111,6000.78
110,-4371.95
12,7189.28
60,314.96
16,6734.66
45,9392.33
113,1050.45
16,7520.61
88,-7337.53
24,9672.73
2,-3949.93
77,-4498.73
104,6327.21
99,-4405.41
76,969.02
86,-2778.75
79,7166.2
83,-1641.5
21,-8355.83
16,-7947.82
90,-2640.57
3,-6171.52
6,654.63
28,1457.68
65,-8390.15
104,-6524.33
40,1022.36
7,7564.39
90,-1561.6
49,4025.61
90,8003.3
82,-1667.9
50,3865.19
73,-4129.15
94,7274.47
33,-7341.81
7,6037.86
3,6943.81
51,-1895.8
64,-7865.32
38,380.68
86,-373.76
96,-6913.65
15,-3428.89
42,-6105.96
5,-642.65
90,-8305.91
16,-9186.29
111,6665.81
8,-3782.65
109,178.68
104,3125.04
58,9999.62
14,3681.7
65,-8146.3
51,-4508.81
24,500.48
112,-5657.71
34,1710.32
102,4501.89
71,3962.39
76,2618.56
63,-3476.3
4,7640.95
8,5034.7
76,-9965.44
71,-8733.02
40,2605.05
94,-3914.87
2,-462.69
87,-4745.85
55,-7044.89
103,6592.31
57,-4149.74
108,7624.32
56,-2798.55
83,-473.14
114,-686.29
67,-4797.68
74,7427.61
107,-5842.72
106,-9423.4
73,-7045.31
102,-4653.03
84,6168.04
45,834.03
75,-113.57
81,7985.86
52,-2875.12
22,3484.09
11,-8552.64
104,-4475.67
98,297.02
4,3114.26
4,-1355.34
102,507.44
54,5671.65
91,2227.64
87,4783.57
88,2855.6
73,3463.5
85,3896.88
71,-214.03
106,-1700.72
99,-4383.97
94,-8224.16
66,9395.05
95,-3153.62
12,1361.54
38,7248.58
60,-9235.17
63,-885.51
38,6749.34
57,9107.5
110,-1520.69
68,1043.29
10,7116.2
90,8614.61
91,5907.94
78,8549.54
79,366.33
94,6560.84
49,5068.8
85,995.83
31,-2625.3
53,9441.57
112,-8209.37
32,-1633.0
45,4329.29
6,-528.24
1,-1945.39
71,9256.15
56,-940.67
35,-7470.31
110,1221.1
8,5138.54
81,-3479.8
1,9403.73
63,226.58
105,7828.5
30,8023.93
81,8947.16
43,-258.12
30,-8887.28
107,881.46
33,9542.47
73,-7978.59
46,5034.93
42,9417.48
98,2962.45
111,-1610.49
25,-2012.16
89,3510.4
91,-2442.59
69,-319.31
44,7210.84
88,5833.46
35,-2089.06
11,-7116.22
85,4682.7
34,31.2
77,3847.52
76,3778.77
50,651.87
81,-5106.96
96,-2070.42
73,-2928.56
58,7011.3
101,375.83
79,-4254.73
57,3743.77
36,4806.74
57,-834.22
83,5460.56
70,4679.97
81,-1958.03
56,4835.92
73,5705.97
39,-4679.47
111,-3466.55
56,-5891.83
66,-284.52
67,-9697.04
45,-765.92
108,-7133.32
41,-2224.34
90,1145.0
26,-1501.52
44,7761.85
89,4481.06
78,-2412.99
9,7711.13
58,-881.53
19,-7911.54
51,-8033.25
24,443.8
29,-3192.56
85,7105.53
83,3549.38
36,-7697.88
112,-4903.2
83,-9017.3
78,-891.01
83,810.82
110,-7960.85
71,9730.98
111,3038.57
86,607.95
15,-9737.79
21,-4970.56
81,-3991.47
45,-4933.48
9,-2456.4
8,-1451.97
73,-3780.86
83,7642.9
3,6968.86
78,1930.49
95,7495.12
27,2302.08
98,9188.71
19,-7329.93
73,-7285.97
94,-6553.24
102,4415.31
68,197.19
95,4820.87
49,1169.5
32,7967.85
81,-693.9
99,5963.69
76,5927.12
57,-1662.15
72,8125.99
52,-5701.38
51,-7608.43
86,9018.86
93,8175.06
111,7419.23
115,5197.23
21,-8032.55
30,6183.64
60,8297.39
112,2057.63
64,-4842.27
113,6292.09
8,-9864.29
31,-5508.65
99,-2782.52
109,-3294.8
39,-3015.78
72,-9482.05
33,8043.69
93,-9881.5
14,-9268.48
97,-4323.08
99,7818.13
75,-6452.62
28,-2243.8
81,9477.85
58,733.38
41,-372.45
48,9369.36
76,873.19
19,-1658.89
35,5797.55
52,7596.11
38,8201.08
65,-7682.68
20,5873.23
66,4652.75
23,6069.1
52,1937.39
45,-6220.77
5,2176.35
2,8721.7
88,3604.59
75,2476.19
93,-3349.09
58,1323.99
109,-1314.96
21,-9676.53
43,-187.37
21,-1613.9
82,-4716.33
34,-6061.57
48,-8699.07
95,-831.61
52,238.96
18,141.49
3,-4133.01
31,5208.55
28,8460.19
73,-1324.78
14,-4170.46
87,4995.14
104,2314.86
104,-2480.96
76,7704.28
92,-8877.31
86,-8961.08
30,-3737.35
107,-3551.5
112,-6477.03
76,-6948.1
1,7153.23
25,1255.38
60,4854.4
101,8532.5
79,-9723.56
84,-6165.01
94,4441.53
96,-112.88
38,8234.89
36,5847.24
73,-234.45
84,-1290.67
66,1365.71
88,5547.51
52,-4678.05
103,5457.22
1,3909.86
79,-1252.56
50,6757.97
38,3742.7
26,-6468.86
20,2114.53
57,-6336.15
76,-2874.74
42,-4681.89
105,-650.33
21,5169.53
72,6855.3
68,-5684.8
84,8602.62
65,-3994.11
96,3431.38
98,-4777.97
39,8649.62
69,7753.4
105,557.46
105,-2882.86
63,3981.58
82,-8298.51
97,-85.16
100,-9041.07
81,7935.05
44,1240.73
63,4223.71
15,-3584.81
58,5914.03
109,-2636.21
14,2756.24
1,-6856.19
111,-1026.32
91,958.9
66,-5376.66
14,-362.89
74,-8128.3
104,-6815.96
107,-6846.42
63,-5085.07
91,-6977.37
27,-5364.33
52,4633.15
43,3238.01
115,8682.31
71,508.33
90,3839.77
55,-6642.34
44,2721.53
84,-6534.13
46,-392.92
40,9537.63
63,-9978.87
44,1573.06
96,-6539.73
44,-3726.56
101,908.38
18,-7777.72
76,-5722.61
5,-5770.37
9,4178.47
61,3683.37
103,8867.59
105,3688.89
69,-8381.62
72,6634.05
97,3150.0
41,347.82
73,-7503.62
66,-1218.44
86,-9044.3
46,-2781.98
6,2979.5
15,-8914.68
2,-24.43
24,-2142.27
86,2463.68
58,3820.16
41,-3259.49
11,-9457.43
87,-1482.73
10,1029.28
98,3842.53
103,9459.16
17,-9132.13
19,2558.61
40,-756.07
43,4393.19
36,-2162.77
73,-7399.45
14,-7712.83
97,-8443.75
114,-5205.4
113,7469.52
3,184.45
13,-9997.01
96,184.97
10,3291.09
103,4943.06
91,205.14
87,4574.84
101,-6689.92
70,-9244.95
52,-0.48
21,6915.63
23,4631.8
46,5617.48
27,-8736.45
63,238.45
96,6003.87
32,3071.43
44,7123.41
64,-9920.12
74,1520.37
103,-6726.98
36,3683.0
93,1089.97
90,-5007.97
50,-894.94
88,-7820.98
106,-1849.61
76,2610.52
96,-1793.74
2,-7719.48
66,-4093.54
70,2533.84
88,-231.61
60,6439.77
12,2427.96
77,-1540.24
5,1812.58
96,-1288.83
72,-4895.58
50,5805.37
2,-239.19
18,2633.46
32,-3043.75
37,-5208.72
74,3583.13
36,3218.19
14,2013.6
72,-223.73
73,734.05
73,2031.19
79,9196.82
19,6163.64
61,-4916.72
79,-5853.05
36,8067.94
102,9919.76
12,-4632.94
69,-380.13
64,1163.72
14,-2905.26
3,-2627.31
16,3034.43
78,-6847.52
48,-486.66
98,-4718.5
23,-314.43
6,6369.01
67,6770.22
80,8348.54
6,-4343.21
114,-5093.86
93,-4540.62
63,-9593.72
86,8094.29
26,2508.24
1,-8914.05
89,-2551.33
84,7884.95
54,5743.63
42,3014.69
53,5564.67
26,8065.07
92,9031.32
48,125.34
89,-307.15
22,4072.08
88,-1969.89
96,-7998.64
8,7547.38
59,7501.44
47,2266.39
12,-221.8
101,9057.32
64,-6292.62
51,-3153.7
102,-1642.48
105,-2612.42
4,2527.17
78,-9021.62
78,-3209.86
18,9380.55
63,-4944.81
10,-8640.62
52,-7023.66
56,-2556.98
29,-940.33
32,5299.25
108,-3227.38
15,-6596.69
7,-7765.84
105,-980.25
89,9077.42
36,3836.12
73,-9876.25
55,-6541.21
105,2404.29
76,-2805.12
94,-5815.53
105,-4507.89
52,6637.82
57,-5223.32
78,2697.72
3,-8254.32
60,6695.9
55,-52.63
94,5607.68
95,6887.21
80,-7054.75
6,2496.66
28,-7978.93
62,2990.8
42,6845.71
99,-1378.56
16,7721.92
8,6613.41
13,-2057.95
54,4145.15
55,6441.36
68,-5627.05
65,2447.79
106,4450.39
24,2761.24
23,-1864.08
32,1698.74
63,-9645.78
26,2304.8
16,-6298.84
47,649.58
1,1972.87
102,1784.0
23,-7341.96
90,-1711.36
112,-3283.87
33,-3079.27
66,2071.05
23,-4201.43
12,4659.03
97,-4857.53
113,-1295.03
42,-3476.01
77,8419.84
20,885.91
37,4759.24
31,-9507.72
90,6846.35
73,3950.05
77,4901.33
78,6533.48
88,5403.19
86,2916.32
84,9748.24
83,8412.4
114,-3955.34
12,9234.09
106,3911.42
111,-2501.3
35,6541.49
39,-1690.21
64,-6463.82
13,-1237.7
6,2260.18
51,-6732.07
15,7418.28
77,-7531.38
86,-8680.46
30,4611.82
42,9677.15
42,2016.65
21,-2377.16
77,2474.09
32,5471.02
11,-5664.54
24,8554.55
24,7861.62
10,-5332.66
26,6764.38
73,-8487.12
104,-4437.72
49,-4970.07
90,8858.39
9,8991.14
83,-4506.52
54,-2974.85
88,3960.27
69,-1922.31
60,-8702.34
2,-234.44
77,6899.78
30,5032.95
16,-5511.21
72,-8455.02
95,-5730.61
10,8901.94
112,2986.2
2,-8217.37
23,4071.02
60,-4501.58
9,4745.4
78,2848.47
83,5932.98
11,-5192.98
93,7502.93
107,-8619.03
54,-6216.98
74,7023.62
56,-7309.17
45,7367.14
98,-1770.99
83,7429.67
102,-5147.93
48,2498.03
46,5937.77
52,-564.62
113,-7116.07
24,6369.87
51,-3466.98
43,-8670.94
45,5534.96
58,6881.24
5,-8091.73
44,3803.26
68,-1842.13
60,-3510.49
50,3200.36
53,-3895.76
62,-172.61
30,2637.93
32,974.67
36,3628.49
56,8495.84
110,-2807.33
71,1576.36
75,-1874.59
39,6806.59
3,3984.58
96,-7359.46
44,5918.38
33,-3383.26
1,-1750.46
82,9100.31
101,-7328.21
31,-8286.93
59,-419.98
67,7374.2
21,9674.74
26,3683.42
6,7631.24
44,-7009.08
98,8986.82
78,-9816.48
113,2207.56
93,-7771.8
96,-4501.07
13,6531.52
49,-3562.61
100,5420.06
33,8771.75
90,3723.07
93,8346.77
28,1448.65
2,8939.94
101,-8460.79
35,-3644.94
80,7898.66
2,1384.93
39,2590.06
80,-4306.59
31,9272.08
28,-1333.43
16,-6787.17
27,-2365.7
51,-6134.2
13,2198.95
88,9362.48
8,6598.95
93,9106.87
31,-7103.08
87,7273.54
68,-6007.53
7,-4783.07
20,-6552.63
1,-7048.16
20,-2000.81
108,3875.55
18,-4969.45
50,6271.76
35,-595.83
14,7918.46
83,-5733.58
103,3957.69
72,-102.18
95,7451.25
22,-7823.64
114,3454.9
100,3353.74
13,4380.01
113,2735.94
51,3126.58
12,7087.72
87,5768.37
111,2507.33
35,-6480.08
13,1828.0
84,6849.54
61,-2249.76
85,2113.18
32,-3340.72
63,6824.97
40,-6580.45
61,-9389.47
3,-1096.16
56,7647.62
68,3956.99
30,3457.52
33,-9184.4
84,-2781.57
51,-4260.34
33,-1392.51
32,5611.45
110,6210.66
114,-8495.99
93,-2602.27
98,-8482.66
7,-8223.25
111,8072.94
14,9097.02
104,-8307.41
112,-4155.44
63,4525.23
32,4790.08
103,-6225.43
16,1531.99
47,7431.23
53,2117.98
83,2750.31
96,-3178.47
56,6283.32
25,-143.46
88,-3786.65
90,7353.55
48,7978.98
83,6435.38
94,7132.24
34,1691.96
5,-6276.62
79,-2537.27
82,-4542.2
39,-3947.67
89,-561.72
54,-6541.2
107,-7901.97
90,-6421.69
33,-6104.59
107,3875.97
29,3274.58
69,-5612.59
73,-5222.23
76,7986.93
76,7800.5
70,-9444.15
36,-4302.99
15,1471.61
3,5638.07
25,-6841.77
70,-4700.73
18,-2402.31
70,-6459.16
88,5781.35
89,-1146.78
32,-7161.59
78,-9621.51
50,5670.59
91,6984.91
110,4574.06
101,-5861.77
20,2922.87
113,8282.23
49,-5886.66
60,8331.37
36,-1045.11
12,-727.16
94,-1261.91
49,5063.75
8,-9405.48
59,8697.15
2,6440.06
62,-8290.42
31,-3809.26
33,-8185.57
34,238.75
104,-5446.07
18,234.97
68,-7359.1
105,1034.79
84,-2733.84
65,-1388.45
16,1378.92
114,-2487.69
57,-7144.73
14,2774.91
42,4674.2
22,-9316.48
97,5354.05
96,5545.1
14,8804.39
114,-3453.53
6,5544.72
97,8935.52
6,1072.5
34,-2159.34
35,-4516.14
74,-538.89
25,4312.38
112,7137.27
79,-2820.25
64,3848.35
92,-7360.93
52,-5197.5
63,7094.54
1,-1166.59
87,6388.64
90,-2091.86
18,-331.43
51,3456.33
115,-925.37
102,-450.45
57,7246.6
73,-476.97
30,-9177.7
69,8341.35
2,-3647.26
64,4695.53
52,-5146.09
14,5230.57
101,7998.84
37,-5487.76
113,-2896.04
43,-4673.94
85,-3765.73
115,-4967.5
18,-6904.62
71,-9607.32
35,6137.96
24,-6490.34
99,-2267.68
26,1291.68
70,9974.28
97,-5996.4
41,2193.73
103,-9308.09
87,6894.06
71,-8328.09
49,-7601.3
84,3858.11
100,-9058.5
38,3249.51
111,-2420.36
112,4596.11
30,3950.43
43,-8381.52
20,3343.9
3,-8746.05
112,-649.96
95,2585.63
47,-2278.69
66,3790.32
65,-6597.06
3,-4893.76
72,9220.71
20,2147.62
68,5461.22
57,5597.78
10,3126.83
14,6319.75
24,9922.31
71,-7038.88
6,-6971.8
82,7333.37
4,17.22
6,5635.46
67,-4117.14
82,4590.98
24,-2426.02
4,-2284.46
4,-2927.8
108,3367.75
20,-3696.83
75,-9110.55
23,-1624.22
41,7750.0
97,-3988.96
17,-169.95
89,-611.17
96,1171.06
27,-9820.3
35,3427.6
1,8166.83
77,-7527.36
51,3553.19
107,4741.58
21,-4061.21
86,4990.69
41,4637.01
99,-227.19
18,2092.61
61,1112.43
80,2628.99
72,-3518.54
92,5548.39
63,2976.33
25,3208.35
60,-421.23
32,-845.77
56,565.1
86,-5149.17
4,-1725.43
38,-8122.85
32,-1252.47
23,3666.59
3,502.39
114,8174.03
13,6546.53
71,-1599.04
21,8161.89
28,-3971.67
20,-3069.56
82,-2181.64
59,7750.43
104,-7073.47
53,6217.07
103,-6583.26
28,3375.32
110,-4916.03
95,-5874.07
10,3026.34
20,-6049.42
25,-2279.51
54,8439.81
54,-7864.57
44,-6316.42
114,-4749.94
1,5713.78
113,-4415.12
26,2157.34
37,665.25
78,4039.66
44,8292.3
55,-8858.96
86,502.2
90,-7814.06
35,8503.09
94,-3692.62
80,1644.34
85,-5511.07
60,5495.71
69,-4942.17
4,-2857.67
33,-501.08
16,3592.59
22,-936.8
17,3926.65
73,4367.73
95,303.47
110,3236.97
73,6114.61
30,5760.71
2,1346.62
45,-2110.99
36,-4462.22
84,9770.03
55,5361.81
40,2532.15
70,2943.36
67,-4422.25
59,-7766.09
18,7457.36
6,9168.95
16,-7296.76
57,-935.67
79,-9810.69
99,12.75
81,-7675.05
49,6410.55
78,3381.96
14,-7310.75
39,-1804.12
101,9726.07
50,9165.05
12,-1795.89
82,3161.61
57,-7175.9
109,3412.12
109,98.24
14,7231.72
56,-5839.66
58,1032.14
22,-8200.07
36,5549.66
113,-6023.86
47,8469.45
3,9368.38
74,9053.65
91,-2503.51
18,2798.03
60,6601.92
2,-1857.05
54,-3787.42
64,1008.65
20,1797.97
86,-4291.31
82,9057.11
22,9779.34
112,9312.55
95,4546.95
89,-5965.85
1,3969.89
41,-1299.32
107,8448.69
82,6793.61
31,-1431.22
110,6592.01
8,-1517.97
6,8902.15
11,6368.7
27,7924.63
22,5556.86
97,-4418.93
67,3691.67
54,-3322.5
45,-4593.73
66,-2468.03
26,-9646.53
6,5247.51
88,-6199.26
85,-3608.93
19,8374.21
10,8362.68
70,-3692.41
5,8257.02
105,9742.93
3,5618.5
100,-7452.78
87,-3985.09
1,-9456.12
98,1993.89
32,-388.64
84,-9674.76
26,585.68
63,1086.82
21,-8160.54
89,-5948.12
98,7208.8
4,7672.55
18,-8913.02
37,-7039.3
18,-8084.77
20,-4788.28
111,-1043.84
102,3738.72
31,-196.9
108,4614.71
37,-8198.47
30,7534.29
104,-5746.9
24,5076.29
75,-5276.56
38,-5559.0
72,-7430.37
65,-2440.46
59,2205.69
1,6871.58
11,8636.56
100,-9465.68
46,3175.2
38,-1288.89
29,-6818.67
50,-9869.09
74,-7456.56
91,-5166.42
11,7534.63
86,3676.56
94,960.67
54,-7242.4
36,7720.39
66,-4984.22
71,5203.4
61,4507.24
30,-873.77
29,3225.34
41,3680.28
54,2875.48
73,7849.92
80,-2476.15
81,5413.42
71,5956.07
3,6808.2
48,5835.9
29,-2680.6
5,193.39
11,-3579.57
62,3461.16
94,-3993.14
37,8407.12
26,-6439.5
103,-5449.21
30,8584.54
47,-8029.93
32,3892.46
16,-4920.63
80,7944.68
112,-5638.49
114,824.49
98,-511.49
109,3056.95
35,-9801.36
82,1951.72
29,-5127.6
19,6286.46
7,-9907.21
9,3762.85
47,5687.83
85,-7241.66
61,-4980.62
88,-7240.04
107,-3910.29
41,1492.18
23,-8617.39
49,-7401.83
79,-1431.77
68,-9956.61
61,-2087.63
42,-7925.63
46,5592.41
33,9716.11
105,-9330.15
13,-5852.58
38,-3107.93
15,359.83
55,4403.98
101,-9222.71
87,5667.03
34,-430.88
55,2277.27
81,-7854.72
8,4880.71
7,1683.58
11,-7644.13
37,-2146.72
87,-5956.83
63,-6145.68
5,-9623.66
48,2033.59
66,-4973.74
75,-4251.25
107,8743.39
13,1852.9
54,-3993.91
84,-6899.84
101,-4465.5
112,5866.94
56,-5773.24
35,2502.53
36,-3946.25
19,-3031.6
22,2208.28
42,3360.14
97,-7723.63
40,-1703.74
68,9057.66
19,3492.98
15,6755.25
54,-9470.57
85,-9669.4
85,4174.37
26,-2975.25
61,-1402.93
96,5731.01
21,2675.69
52,-8807.04
87,4718.74
33,9878.05
7,9247.49
62,-7637.53
15,-9053.9
21,-7315.15
98,-7291.74
97,-7087.24
77,5069.59
95,-9682.31
57,4221.58
95,-3812.75
46,6751.67
106,-4279.49
7,-6332.68
105,-1402.45
32,6863.89
103,2948.51
50,-9486.81
2,421.42
57,-3370.88
44,7351.08
72,-4790.51
18,-0.25
5,-9946.13
4,-6237.44
29,-5137.32
43,-5212.52
67,9443.67
69,3052.13
30,-9235.07
98,-9911.09
68,6715.04
107,478.09
54,83.55
50,-2658.26
105,-5857.61
62,-12.13
78,-705.69
16,7790.94
47,4747.88
37,-8714.85
86,-7362.22
115,4705.48
94,-298.91
23,5095.67
13,5572.71
36,-3454.95
104,8901.47
92,-8000.85
106,-7939.03
104,-4638.69
85,-5267.21
42,-571.81
21,8386.31
75,7305.84
78,8035.64
74,-1129.12
90,-758.19
3,-3097.48
102,-6073.41
44,1737.93
42,-3187.22
41,5194.66
91,4917.77
91,-3219.24
51,1820.22
55,-3456.66
97,-8874.67
110,-5612.0
100,-5951.95
48,5044.18
31,3894.7
23,-3621.88
78,-2744.7
47,-7468.96
98,2592.8
53,6434.75
104,-2530.94
107,6272.29
64,1409.08
37,6685.74
91,91.69
109,-173.51
8,705.94
94,-3202.24
27,431.44
62,9482.54
95,7450.31
3,59.21
5,6453.74
74,-3950.11
114,9209.57
27,3928.07
53,-1324.76
103,5131.56
98,8877.46
9,5389.06
22,-4782.44
8,2415.03
94,6945.48
102,-3135.08
101,-4536.16
86,-2213.0
66,228.85
85,-2181.1
22,-9587.32
7,5546.1
55,296.02
48,4123.89
81,-8771.21
60,-5612.92
23,-9699.18
109,4662.44
101,495.19
97,-3062.46
79,-627.29
46,628.76
90,1624.82
9,4471.79
58,-849.1
86,8363.85
52,8070.42
65,9287.77
108,-5367.84
99,-7382.52
76,6299.51
1,6364.0
21,-3361.31
88,773.98
5,-5140.96
79,-9885.84
114,4175.98
97,2801.02
62,-2695.32
44,-1413.68
1,9287.14
50,-4547.29
14,7522.52
49,-7623.31
40,916.82
105,5593.33
51,-8600.1
51,4965.56
19,4033.79
45,6067.66
44,-5217.7
101,6702.38
66,7014.39
104,-8067.74
83,-8933.82
100,6461.94
50,-4682.41
70,6796.94
59,-3441.51
85,7005.97
58,6146.13
83,3854.14
66,945.85
77,-82.56
62,-1300.75
30,-6599.64
59,-2108.1
85,-2255.4
98,9897.91
74,1221.4
103,-349.01
63,2763.29
115,5596.4
73,8168.48
97,-7036.73
7,-4358.41
77,4397.55
