"bank_id","amount"
35,1929.81
85,1718.78
45,-7847.23
65,-3872.46
110,-2703.22
102,1367.38
76,5795.64
61,7672.9
78,429.38
19,8834.29
66,-9684.87
75,6993.02
94,6925.17
71,4930.49
91,4866.31
34,-9781.29
85,4253.32
71,-5260.61
77,781.74
113,-7733.83
12,2517.49
22,5572.93
59,-6295.38
49,5377.6
65,-8472.4
84,-3121.22
96,5138.6
59,-749.05
92,-1088.99
44,5890.67
96,-4561.64
86,-6480.98
53,-2459.33
60,-8730.0
54,8610.52
46,5630.04
16,8080.43
83,-9314.68
50,5635.84
59,5578.63
74,-5936.19
58,3979.82
13,8228.43
33,-7725.1
96,1062.99
62,-5143.95
95,2512.2
79,-6710.12
81,-8742.67
24,2119.28
31,-6691.28
25,-7655.24
56,-8855.52
43,-4626.71
11,-6786.9
3,-6273.65
95,-7554.26
107,-8810.85
46,-2204.49
75,2647.8
18,-6284.42
112,-3312.43
84,-5759.51
87,-701.83
47,1013.76
53,-9507.95
7,7167.77
44,9706.39
62,-1728.38
46,-4923.99
12,8672.22
17,5039.53
53,-4033.41
109,1134.68
105,-2601.11
18,7142.93
115,9114.37
29,7612.05
19,-9386.28
108,8006.41
68,4567.51
86,8212.38
32,4504.37
36,-9149.59
44,-5374.89
115,6263.37
102,-4877.21
15,-8795.21
52,5996.12
91,-9644.21
93,1444.96
79,8911.47
23,6105.91
114,-4567.66
106,-2270.6
112,-536.71
115,5685.83
108,-6457.57
44,-9067.62
40,-9031.14
45,9557.44
78,1553.47
39,2568.53
58,-3241.22
96,6849.68
102,276.76
70,-6301.18
58,507.64
58,8609.68
48,-5423.63
14,3000.33
90,-264.52
94,7799.1
88,2782.23
26,-4323.09
115,5524.11
35,-4796.15
28,3539.98
60,7040.19
65,4375.84
108,-5444.8
43,1936.74
40,8092.25
78,1684.97
4,-6899.48
2,9063.33
106,9350.33
100,-5453.26
32,-9115.62
103,-9224.46
89,-678.11
92,-9522.9
69,-6588.48
68,-1966.19
12,-794.77
59,634.74
42,7570.17
55,-6899.41
7,2067.88
18,9139.34
74,-1532.57
105,-1338.4
3,-1383.51
78,6074.45
44,776.01
33,-4547.37
89,320.08
24,8242.09
26,5185.86
24,-4278.33
44,9666.05
87,3109.51
104,-4140.08
7,-8927.66
65,-6841.11
79,-2469.76
68,-8676.3
39,-4741.96
106,3459.31
98,-1882.33
43,-5859.25
15,-4744.6
64,8007.71
78,-3559.16
85,6737.09
19,4573.78
19,5860.57
31,-4840.86
68,5970.61
75,-9887.33
70,5678.86
103,-8807.49
71,121.56
89,9342.5
55,-9154.19
83,-9669.28
89,-874.65
95,-7018.78
74,1798.24
102,-971.6
93,7671.53
96,-9947.74
7,5913.28
24,7869.19
90,6969.34
16,30.7
57,3201.71
75,-1651.11
27,-56.27
76,-3242.38
25,2119.97
42,9851.76
58,-5118.55
34,9656.32
19,9628.89
81,-5436.94
110,-718.43
77,-2121.21
47,1424.28
78,5757.08
71,8142.93
5,-443.81
73,-6764.87
5,-6719.19
73,8131.65
86,6640.22
99,7978.38
7,875.12
8,-7165.99
78,2018.9
38,2535.19
55,-7996.98
47,4639.0
107,3619.87
101,9133.74
47,4876.51
29,4305.47
46,-4084.01
35,126.86
106,-6174.3
110,6504.3
92,3563.92
3,7369.76
107,-3758.4
44,-6232.42
9,-510.03
108,8388.59
92,-710.74
88,-8257.12
43,8530.27
51,840.68
9,5988.13
2,8449.68
62,-7254.99
57,99.99
57,7087.5
17,4653.39
6,4697.89
35,9885.5
49,5848.46
8,-4615.43
99,3865.45
71,3646.77
44,-6149.95
10,-490.21
43,5501.61
19,-8006.59
4,7129.54
73,-5240.14
26,2416.26
56,-1677.8
63,7143.66
70,-7474.79
67,-8089.59
63,1374.04
38,-6364.43
108,-3406.87
11,3795.76
62,-9491.12
67,402.11
106,-3507.42
58,9473.55
46,9208.05
96,7635.56
51,136.03
79,3308.76
70,5690.65
107,6667.85
83,-3285.14
109,4590.04
21,8233.72
110,6728.87
57,8124.88
34,5848.06
43,-3569.36
66,-7254.21
18,4570.51
57,-5648.26
43,-8793.69
65,-712.46
92,8735.77
5,-1490.86
87,-2671.84
47,2479.02
115,903.64
22,6433.53
102,1243.58
48,-9575.58
86,-8591.21
39,4251.16
16,8554.09
114,8808.56
103,4092.32
68,1474.12
34,-4154.9
97,3479.44
105,-3768.9
51,-8533.47
18,4740.63
106,1124.36
87,4879.61
38,-3328.43
17,1769.93
57,26.49
8,4202.16
87,7103.33
85,-7308.91
45,-9900.66
95,9795.21
71,-8419.21
84,7053.72
5,-605.56
11,-3539.65
36,-2550.32
111,-5421.34
88,5108.1
87,-7251.08
114,-1304.49
95,-8664.19
27,8265.21
100,-5754.26
17,7349.82
84,-7672.64
94,-1088.52
20,-3502.62
12,-6996.74
92,7839.17
84,7917.53
33,-8650.87
38,5755.48
40,-3668.54
22,9456.37
44,-7428.03
60,984.77
84,-9403.74
51,-2154.46
71,1631.05
104,-5655.85
62,-2898.89
49,-6811.45
11,1752.7
95,-8008.96
29,-5781.79
65,3762.14
32,-7753.33
77,9561.8
11,5216.77
89,9643.23
39,8388.87
11,5963.18
98,4471.22
30,327.84
109,6858.33
105,-7830.49
1,1626.76
66,8443.8
69,3429.62
48,8282.54
49,-2267.54
9,-3887.38
5,-2324.4
59,7575.28
91,-9766.25
59,4963.73
69,3602.29
102,7850.6
83,-2009.34
50,3625.71
88,-4258.8
5,-882.18
4,-7498.44
92,318.7
4,3125.06
77,7571.02
17,-403.73
7,-4215.67
110,-4753.38
81,4594.34
90,2354.64
88,8522.69
47,1080.16
6,5347.48
98,7200.86
89,-7286.11
32,-1162.05
68,634.21
103,9653.92
19,9170.1
84,-750.53
112,171.74
83,2899.51
59,8454.59
58,1449.13
51,-3118.51
103,6109.66
28,8246.07
7,4662.39
91,1277.07
94,5673.12
7,8877.99
18,1594.82
113,-2354.83
86,-6039.93
45,9204.88
59,-5072.31
54,6229.85
51,-1774.17
100,3349.34
62,-3825.76
109,5713.55
50,4985.97
114,-4090.8
52,-6651.75
94,-946.93
26,-7176.65
80,3213.05
104,9601.91
57,2436.21
25,5441.44
66,-9824.38
99,6672.31
48,-4944.05
68,2010.49
108,-7956.14
46,-7223.48
105,6570.17
38,7603.66
35,-328.64
54,5752.2
19,-1956.13
75,8283.83
100,-592.33
60,-688.23
14,590.62
47,404.59
59,7381.2
37,1883.17
17,-6675.82
27,8524.88
24,5149.93
10,3118.41
21,-3616.11
91,-7075.21
84,-2622.54
79,-3842.33
44,4549.99
68,5715.71
91,-3309.22
14,8999.95
40,-8347.81
58,-4158.34
30,-7324.96
111,869.24
59,-8515.46
70,-3342.75
74,7607.01
113,5231.42
6,-9789.18
25,5865.91
27,5571.04
70,9054.33
62,-8930.49
82,4439.49
24,-4557.33
22,7371.34
85,5800.4
50,1479.83
95,-691.01
49,-7739.21
41,-1120.56
19,3978.88
70,7771.14
108,8246.71
34,5707.77
11,1963.25
65,9929.73
56,-7389.13
10,4450.99
39,4203.65
39,8740.24
95,1516.88
26,-7838.71
98,434.07
43,-8281.65
101,4601.05
28,8161.33
27,-7619.95
9,3456.16
105,7264.75
18,958.55
103,3679.6
45,9481.47
77,9952.64
26,-9371.73
106,-9847.59
114,-7975.17
7,-4155.0
72,7965.88
94,-3177.06
49,9623.97
4,7807.38
21,3142.99
110,4578.01
89,8443.66
91,9245.09
69,-5155.75
9,-6546.49
68,-9886.88
101,8585.32
48,-5214.05
34,-1929.23
77,9860.4
34,-8694.27
2,5422.61
67,9826.22
92,-4878.97
32,-8345.1
62,-2636.14
62,1397.63
91,6737.31
38,-4573.68
74,-6162.44
73,-6337.6
102,-1423.66
110,5190.49
1,7328.54
71,-5465.62
92,-5076.34
108,9704.35
77,-4296.28
69,-9191.09
73,8521.13
7,-2098.42
93,4548.97
30,629.71
111,-7392.02
12,-4691.53
13,7100.07
82,9808.67
113,7192.48
37,-8044.81
26,-3135.44
43,-8197.78
58,-7338.65
46,493.03
63,-559.78
102,-3057.53
7,-7960.02
65,-2746.97
84,-3553.63
92,-8661.77
22,-7908.38
109,1453.52
39,5279.6
7,6458.96
99,-6722.77
16,-2347.16
106,4433.24
67,-7396.01
4,-310.5
15,7501.92
54,6077.3
3,3102.59
37,-697.39
62,-7487.1
75,-2395.14
73,846.6
16,8455.91
44,9233.25
105,-434.7
22,2493.15
103,8976.82
58,-8357.14
80,-9662.66
86,-3425.03
24,-3472.17
46,-9068.49
86,3649.71
37,-1552.04
45,6989.95
107,3376.08
33,9579.84
67,-881.23
5,81.55
84,-5563.66
20,-4076.83
4,-429.44
31,2237.04
105,1624.69
23,895.55
16,-2555.82
38,8153.96
14,-4610.11
3,2902.06
111,7069.44
61,-272.1
24,4530.06
93,6833.31
103,-7617.24
90,-3085.8
35,-4006.37
54,7059.95
49,8258.24
60,-6576.09
83,8265.33
73,5865.61
61,7077.45
34,-8731.34
103,1741.53
39,6450.78
83,7554.14
110,4096.03
21,-7228.65
86,-7896.07
46,-6739.99
1,-4795.82
9,-3253.75
41,-6119.77
18,8981.34
97,-3875.43
11,-4465.34
20,-1390.32
79,317.29
19,-3292.59
72,538.06
86,-6811.6
28,4346.69
31,7405.0
49,-8442.55
104,-8615.2
88,7866.03
47,-2975.55
110,-4733.03
48,5998.44
53,-2513.8
80,5265.19
58,-3032.87
108,4401.06
39,124.76
87,-745.34
53,-9753.99
45,-325.29
40,8845.78
52,5813.37
104,-1219.17
114,-952.31
81,6562.53
99,372.11
41,6960.39
114,-5090.48
4,-956.82
83,1639.61
55,-8152.68
44,6209.96
50,3815.3
36,6992.93
40,1725.6
10,1263.66
57,-88.57
18,-5054.63
114,8035.67
109,-2249.36
98,3505.28
60,9129.1
64,-3896.44
58,1020.28
44,-4427.4
53,-2809.57
47,-8259.58
97,4777.81
77,-7128.51
53,-5996.28
50,-8738.17
6,-4926.78
35,-3223.74
2,-5793.19
31,5040.73
45,-6452.86
13,-8053.98
59,3792.32
63,263.14
97,9506.43
84,9401.31
59,-2357.67
3,1079.17
99,2963.61
63,1414.87
50,-5360.7
24,-3601.39
66,207.63
65,-3964.36
66,2720.01
12,2910.93
88,-7150.71
112,4265.22
53,-1697.8
36,1661.48
32,-6935.37
50,4087.92
109,-8506.33
4,-2744.62
114,2689.38
95,6426.93
32,1388.42
89,734.79
91,-3043.19
79,1138.09
115,-1924.06
77,-8056.08
103,7039.4
59,6541.32
79,923.74
40,-4538.78
104,6528.64
88,-726.34
112,8376.12
114,-3569.15
108,9752.56
36,-2971.34
96,-8224.76
68,-9071.31
69,2090.56
57,-1653.38
9,-2653.07
95,9816.56
89,-4296.95
114,7903.37
108,-2559.65
12,-7178.67
67,7940.84
20,4834.64
84,8209.16
91,4509.03
12,749.21
55,-6778.49
110,3614.47
69,-3244.16
92,875.65
95,-9136.63
108,-400.37
52,-7385.49
91,1361.24
49,120.94
91,957.76
66,731.28
24,-561.59
85,7805.7
109,-8066.72
84,6028.12
32,6883.98
93,-4506.33
60,-6473.46
17,8676.84
87,191.73
71,7463.54
10,6990.52
19,3707.48
20,7220.33
104,-8110.96
98,8585.5
47,-1128.17
63,-9583.6
55,1949.42
100,-1240.64
100,9887.35
98,-5362.48
69,4721.84
104,-5260.8
65,3019.25
115,2465.84
50,-4113.83
64,-9478.6
83,1759.5
36,7113.32
4,4194.76
49,1975.05
75,2856.72
51,1568.46
53,2098.95
62,8041.26
105,-6599.28
106,-5335.68
44,-5896.8
94,4085.54
70,6322.52
14,-3220.08
95,-2489.4
104,-9754.36
54,7299.83
11,-5848.52
97,-6014.33
42,-7807.53
71,8273.94
9,2157.11
101,1569.98
31,-6923.76
27,6217.31
21,-9376.33
37,-2278.3
37,-9921.6
99,-9322.53
41,4026.11
49,-9205.33
62,5614.5
42,1061.88
89,-8404.08
47,8858.71
61,-9636.32
99,-9684.04
107,8337.93
12,8041.38
35,-1142.6
12,-5616.23
112,-946.85
94,3579.73
46,4770.29
34,-5287.94
96,4732.38
22,2931.74
35,1279.66
68,-7067.54
9,-9293.42
50,3987.23
19,824.92
112,1691.88
97,-9735.27
51,7667.6
7,701.91
50,-1652.98
68,4113.2
115,4511.31
50,-5635.03
81,-2856.09
48,3826.11
103,722.1
12,4927.22
18,7528.08
34,-6582.15
34,5186.58
26,6825.12
80,4171.55
25,-9584.56
56,2585.72
32,-508.99
67,-4801.22
48,9442.32
49,7952.36
32,-6054.49
73,-8683.41
76,-8077.15
61,-2769.07
79,3831.9
70,-9472.77
49,-7590.25
16,7333.2
98,-6284.73
80,-9908.49
69,7446.28
103,3597.79
107,-1687.52
14,8594.31
114,-2798.91
63,7173.22
19,9794.19
80,9952.21
44,-1384.9
8,-3485.42
48,-447.19
36,-160.27
3,-5960.57
61,-5710.41
2,1310.08
49,1681.41
45,-9311.16
26,9033.18
61,2225.9
45,2809.48
76,3173.8
94,-3464.95
38,1174.67
83,-769.12
36,7630.11
44,-7748.35
10,7563.31
54,-9301.21
37,-4441.83
28,-4509.44
114,8368.3
63,-2665.38
57,-6131.7
110,-9840.96
6,9964.26
33,5444.69
27,-1065.92
96,-5360.42
35,-703.85
2,902.9
55,-6077.88
69,969.71
49,1225.49
58,-4231.58
89,-793.53
55,-9494.46
77,-6643.33
49,6522.73
99,5394.04
83,6975.82
83,-4033.43
13,-8611.62
105,4189.55
111,-9866.98
96,-6527.45
2,9122.71
48,-2972.79
11,-8352.73
42,6558.31
78,-8911.24
107,-6732.9
38,344.14
89,-8121.06
19,9508.88
87,-565.21
4,4477.1
101,4417.71
59,-3623.4
15,-6571.48
66,-5013.23
71,-8613.53
13,9633.28
29,7202.11
93,-7054.61
2,6212.62
18,947.88
65,5237.27
36,6584.56
58,4815.05
54,-28.31
59,2498.71
61,-4798.21
109,-4703.98
59,9566.93
62,-5911.69
94,536.3
28,-1089.67
105,-1205.15
43,3555.56
24,5870.65
114,7525.49
86,-9222.51
71,432.41
83,1358.87
111,-4618.29
25,-1079.43
76,-6633.96
66,9928.89
50,2124.69
83,6620.64
81,8430.97
86,9512.29
21,-2575.85
24,-2453.17
102,-4484.95
81,-6219.24
56,7859.46
80,6492.44
65,-147.58
78,-9870.59
93,2997.86
91,-8445.02
15,4918.73
8,7112.46
79,-5708.92
65,8945.81
64,-7295.2
24,-8002.39
21,-3370.66
76,7966.76
72,7556.29
10,6926.34
94,7115.82
42,6087.31
86,2921.3
111,9260.74
39,5164.83
3,2300.63
51,9670.58
82,1834.53
105,7219.78
114,9396.05
13,-9135.1
37,364.64
48,-7870.39
39,-7307.85
15,-5813.88
66,-4204.08
18,-2508.88
43,9437.64
71,-3738.92
55,6427.64
102,6500.69
46,-6277.82
93,-7058.05
48,5796.11
78,-7384.99
34,-643.31
10,-7510.24
56,-4936.79
17,-5988.48
9,6725.59
97,-1895.5
39,-901.96
22,-3777.1
48,-6339.62
88,2157.44
87,-9952.67
100,-3093.8
108,243.3
12,8611.09
81,-8797.22
83,5516.03
23,8658.57
97,5988.51
21,-5408.38
8,-9451.06
111,-893.6
32,-9747.94
77,-7509.74
56,-6206.97
20,1050.63
114,3834.0
105,-5786.34
93,8195.95
66,4047.62
11,-1291.34
70,8726.39
65,-7395.88
64,2637.85
74,4936.08
45,9149.93
70,-5273.57
60,1012.43
20,3212.36
15,-3020.06
46,230.03
8,6680.34
100,-8263.47
33,940.76
91,-5258.9
108,-6533.46
32,4422.1
103,-627.88
81,2550.6
39,-600.33
47,-118.61
77,-455.96
107,-9483.87
82,-522.97
6,3303.66
42,-9968.8
51,3945.77
87,-4894.47
63,2784.7
52,-9510.86
10,-684.21
54,-3798.7
48,-414.59
38,-266.38
14,3421.55
66,-2864.72
49,-9764.03
90,-4662.46
32,3859.98
104,-5101.45
15,-9502.46
3,-8111.76
63,6221.96
46,8014.35
39,6086.61
11,2920.71
87,-7467.02
34,308.71
64,4507.84
8,-673.01
19,-3081.24
95,1010.14
37,5095.83
110,-310.59
69,-6643.43
19,-3398.29
17,-2420.01
20,6086.78
91,9567.65
73,7673.59
82,-5553.22
97,746.2
14,9832.25
95,-2599.78
80,7519.28
55,-6849.11
34,-3975.56
84,6807.65
61,8193.68
47,5439.79
92,-9318.25
35,-5890.69
28,-4366.28
6,2897.04
45,-2525.46
104,-5864.36
8,-4485.36
102,-1620.31
63,-7550.6
90,151.67
79,2781.42
99,6779.35
101,-7861.88
9,885.12
25,-7009.87
33,8567.65
8,9344.97
12,7468.45
58,-7635.55
105,-7750.44
47,-5921.23
10,4763.76
71,-8093.84
31,-5697.14
41,9991.43
78,-3450.01
67,198.46
48,5697.16
80,1083.96
64,-8207.34
68,6580.78
106,9810.5
67,-8270.4
105,-1418.41
50,-2669.99
43,8273.11
27,-5824.91
76,-7777.51
94,9217.69
97,-5793.0
19,3241.99
111,9131.91
24,-3971.63
73,-1228.34
24,-561.49
93,-1702.88
69,2562.84
59,8350.19
55,-8070.9
59,3144.52
60,2855.03
35,3889.77
55,6228.16
87,1452.4
100,2152.34
7,-2641.56
65,-3235.98
107,1035.39
53,408.98
20,-2791.51
113,-4245.09
20,1911.07
77,1027.98
96,6292.52
17,4836.47
56,-1143.7
70,2551.8
19,1104.74
82,8412.73
38,7693.75
110,-1741.62
15,6006.19
11,-6856.69
97,4919.39
18,-449.3
78,-4513.81
96,-8682.21
80,-6540.72
41,6374.87
80,3953.64
33,-8199.59
84,-2356.94
113,-1816.03
95,6664.82
11,-5246.93
31,5507.22
38,3570.34
36,3616.2
47,-8680.37
46,9212.59
36,4472.05
20,8030.84
8,2924.95
37,-4568.18
63,-3628.7
107,-4321.74
30,-9274.96
18,-2865.51
47,4702.89
114,-459.23
43,-4239.56
114,-6663.36
77,-6116.22
104,-3664.47
96,-2527.81
27,-9472.37
19,5731.24
38,1965.23
36,-9899.76
10,2886.1
50,-7520.58
75,-4819.23
23,-320.22
61,5103.46
72,3283.95
96,2412.96
23,-903.47
52,4705.14
85,1258.58
7,-7287.42
33,1014.57
44,1555.64
81,2378.79
76,6641.18
35,-4834.96
32,-6777.65
70,-7093.56
72,1048.86
1,8759.01
56,8634.16
96,-6728.24
43,-7039.62
100,-4444.74
101,9922.16
2,1452.1
76,-527.19
11,6156.52
81,-9780.28
42,-4529.28
58,-568.77
106,-8891.45
92,-3812.12
56,-7898.24
11,-3205.54
50,-4082.43
41,-8724.21
75,-7035.62
112,1153.01
44,-1825.5
114,7569.33
48,-716.67
81,2372.15
36,1001.99
91,-5020.47
15,6784.33
9,3526.04
87,7257.84
62,-5430.27
55,-3783.77
83,9419.83
25,8800.73
23,4349.44
17,3569.49
79,-5272.16
23,1894.32
18,8175.65
58,1641.8
77,-5060.62
109,2686.3
54,9977.04
87,-8129.99
97,1469.11
2,3885.86
35,-4113.55
82,5327.29
104,9188.55
103,9431.15
65,-5408.28
7,-796.34
13,-6472.19
76,-8531.65
88,2874.29
29,-3983.86
14,-9440.62
7,-9001.78
1,-8231.22
37,-5482.13
20,-5308.16
20,-3623.36
57,7374.79
12,-6701.31
94,-3706.19
45,3529.42
88,6737.61
55,-5141.16
72,-45.38
109,-9848.14
24,2608.18
109,-9522.71
110,-5573.54
86,2509.8
3,-3249.31
108,4666.49
55,6097.38
9,9120.19
76,6445.61
12,7071.16
15,6359.91
58,8793.94
54,3874.24
11,-3071.0
103,-7620.12
40,9032.07
72,3907.85
102,3712.52
39,3035.14
28,9811.11
6,-8242.05
69,2822.48
59,8480.04
53,-1951.97
50,-1733.92
40,-9422.3
68,-4229.88
2,-1060.75
115,4564.3
97,-2721.53
67,-7243.61
106,4977.64
63,-1862.03
18,-7916.92
56,-1650.25
75,3578.21
90,7333.02
64,-5597.95
51,2794.33
100,3985.13
33,1917.54
70,7625.65
19,-4715.77
73,9702.28
13,4716.8
86,-2723.31
41,3115.7
18,-8766.35
29,-8254.42
44,941.16
83,-996.88
55,-2374.19
45,5887.71
35,1819.43
72,-6501.02
26,-6118.69
29,-2442.86
62,1150.05
87,367.75
49,5401.53
72,-4334.32
89,540.36
114,-4311.9
105,-1876.13
84,-7433.54
8,-9157.93
33,6781.69
4,-6933.77
89,5912.6
75,-818.15
66,-1080.95
58,-5861.24
113,-6043.17
44,9581.27
95,-5264.52
23,-7269.71
97,-3203.68
30,-5305.08
77,9621.12
57,-9172.19
26,-6470.19
65,6847.57
4,-7335.63
81,7611.74
80,-6745.52
24,3339.53
74,-6199.2
56,4582.78
4,8474.26
108,-7176.41
89,2161.48
67,-8320.43
55,2289.91
6,-2034.87
95,5786.32
79,-3309.5
10,-4175.87
17,-4962.91
20,-5147.46
76,-8760.74
79,-1789.09
2,2116.83
90,5073.26
10,3850.23
90,-2982.46
36,-5099.18
75,-6613.89
25,-7543.55
55,7155.84
58,-1820.58
105,-6985.27
74,533.6
35,6768.27
96,7249.91
41,7530.39
103,-3548.22
45,-1921.73
45,9598.58
7,1665.19
43,2949.26
2,6754.33
78,-7923.72
84,-1806.79
115,-7350.69
33,4382.1
109,8789.42
45,-4019.0
32,-112.28
101,-6840.76
16,6469.84
49,3799.58
33,-8581.06
50,-885.56
41,-2682.73
57,9742.65
35,-2168.11
94,1664.48
84,7512.95
11,-915.52
94,-4036.05
70,4855.81
36,-1648.63
18,-5279.65
107,-3262.41
81,9603.12
65,5752.07
65,7461.6
65,4899.51
80,-997.92
21,610.9
81,4126.99
2,-9615.09
17,886.32
64,-3504.93
10,-3223.98
111,-5028.39
64,252.54
29,7747.06
7,5956.82
68,-5404.14
43,2506.37
93,-7829.17
99,-8197.25
63,-7902.23
93,-1147.07
60,-8134.21
9,-128.62
53,-8563.58
101,5327.64
43,-2976.34
115,-6031.67
98,-625.4
43,-1367.0
82,9623.67
32,9141.83
30,895.92
74,8610.36
99,-1679.86
110,-5221.8
12,-2167.48
62,-8065.61
64,-8006.7
5,-5654.74
104,-9610.35
99,-2082.69
68,3854.56
1,2878.59
86,2952.34
38,-7872.16
109,-838.61
47,-7156.23
42,-1815.93
29,4022.87
30,3544.55
77,-4064.46
29,-9912.36
111,9746.15
4,-9998.05
104,-7821.73
98,-2639.95
27,8015.77
28,-85.39
76,5376.95
12,838.9
39,-9568.73
79,-3020.15
37,156.22
66,5587.2
5,-8909.53
13,-8866.18
62,-8980.87
85,4997.61
94,-2837.57
48,-5110.1
50,-8123.73
102,-3770.09
37,5619.85
15,-1114.74
73,-788.23
63,-7805.11
44,-9478.18
66,-6590.97
94,7206.52
11,6454.46
32,3827.57
26,993.77
82,-5297.93
15,-3068.43
15,5558.05
24,5748.0
6,6893.75
49,-5305.96
59,-6433.48
52,-1877.06
10,-2698.76
29,6213.75
86,-8283.97
44,-7233.44
61,-3521.71
65,-5753.21
43,-6662.81
92,5061.73
15,-9780.09
103,7302.21
30,-3872.46
18,-4599.71
93,-3697.29
111,540.29
44,-7765.64
29,9063.03
107,6401.23
32,-7176.55
86,-5707.75
91,-6919.48
20,-5028.03
99,4884.0
74,-5672.96
17,-8952.91
83,-9563.45
73,-3786.47
65,-7353.63
4,-7814.37
22,4885.59
104,7359.08
115,6219.46
14,-1967.49
8,-7379.48
100,6066.82
109,5800.26
114,6371.5
64,6289.06
51,1104.28
35,8551.31
78,8879.71
73,-5099.93
12,-7540.15
18,6059.84
5,7929.56
82,8912.0
3,4191.3
97,-7474.33
55,-7569.58
54,825.59
50,6963.37
95,-8958.82
86,-4568.29
65,5327.78
11,-5828.94
106,5525.43
67,7004.08
95,9062.53
25,9422.17
34,-5679.85
12,-4471.32
12,-3251.84
104,5888.9
10,-1807.87
17,-4136.42
105,968.48
87,-7887.95
109,9657.02
27,7359.47
34,6286.43
52,2978.15
31,2695.69
105,1824.19
51,-266.21
111,5573.41
10,2111.93
44,-4848.62
57,-8371.91
8,1358.53
102,-3650.26
6,-4102.13
84,-9290.91
16,-4405.97
58,-680.05
5,-6164.49
90,8050.21
50,3897.8
9,2635.41
43,-311.74
79,-7294.64
25,6320.56
109,928.83
70,-1455.14
50,6509.84
59,-7444.62
36,7473.15
34,6405.22
70,7853.31
70,1507.13
42,683.89
61,-999.33
36,-9056.44
7,324.69
69,-5778.72
108,558.88
74,4001.05
53,-8748.59
4,-6244.56
93,-4965.6
95,3878.67
10,9790.99
69,6652.52
65,-3951.0
25,2592.64
57,-3068.56
61,-6883.68
69,2975.12
95,5478.03
2,2862.87
18,1791.52
101,-1764.8
38,-6271.06
94,-6309.64
100,-4234.53
76,3199.74
78,9674.11
24,-2426.05
90,8128.87
19,7403.93
6,-7471.2
23,8200.57
14,-6641.17
94,-6751.85
36,-1434.46
59,5237.63
97,2416.84
103,2918.92
94,-5826.6
105,7400.31
30,761.64
12,2738.27
32,-7851.33
7,-4748.04
34,2392.46
112,8221.83
98,-8598.77
53,7458.48
39,-9779.42
79,2430.91
13,-7936.35
98,-3693.66
27,7232.42
28,216.84
48,4630.08
43,4562.69
84,4250.55
1,2517.33
100,-3237.9
44,-3847.41
32,-1048.72
77,-2304.34
107,4380.99
19,-8420.93
24,-2619.85
100,9133.28
32,6940.17
57,7826.61
67,-3573.69
87,-324.93
73,-9404.98
22,7454.38
92,8446.19
101,-7126.23
74,-1387.93
101,4950.65
109,-5583.1
23,8677.57
101,2774.0
24,-332.6
21,-1462.36
110,-836.32
93,-3249.51
16,4269.34
35,3124.7
43,6457.26
67,8727.77
82,6483.02
61,3731.57
2,-3672.32
27,5659.61
3,5971.58
55,1751.54
103,-4710.06
31,6500.94
74,-8259.92
73,6059.07
106,20.91
77,8269.19
28,9530.01
89,5400.17
77,-9496.96
69,379.03
34,-6933.11
11,7400.39
58,8860.99
58,-6468.84
97,2123.1
2,-9124.37
69,-520.82
105,2000.42
114,8570.39
76,3731.33
66,7564.4
16,4336.87
19,4791.39
19,1277.63
46,1912.27
10,-1390.69
66,6441.28
57,-1213.38
37,-8341.07
43,-4233.29
5,-8362.75
112,8449.96
9,-520.18
100,-1564.38
92,8671.78
59,-179.61
47,-4634.45
43,-7427.1
1,2008.25
43,-3503.31
50,-8973.32
99,-3976.43
77,-8930.2
88,1953.88
78,9283.1
25,1154.52
15,-5307.73
20,-9040.66
7,-3192.57
1,-1532.06
89,-4030.52
69,944.79
9,5388.15
31,5893.82
22,-2761.0
76,-7368.99
16,-4277.38
100,-4423.79
14,340.86
10,-3251.97
111,-5825.17
15,213.98
108,-3395.76
27,474.16
11,-1086.84
61,-957.43
73,-2423.08
37,8231.98
70,-6489.48
38,5345.73
50,1668.46
31,-4031.71
69,-2442.94
51,6355.3
50,-2441.11
76,-4994.98
63,8212.14
97,5489.69
66,1619.93
84,4271.01
1,-8130.68
20,-2669.09
61,-8058.09
31,8917.26
89,-9526.6
56,4588.41
69,8632.16
96,6434.09
24,2417.23
12,-8825.68
41,9337.44
16,2771.33
90,3736.19
59,389.04
107,-5419.38
98,598.65
92,7891.7
63,-1827.84
69,-7853.82
31,-6679.46
7,-7944.47
7,9678.58
59,8200.36
8,6613.58
49,-929.24
4,-6433.51
97,-3161.88
113,-4581.31
63,-6493.53
16,-8963.18
6,-5032.83
47,7596.08
37,7601.92
2,8774.1
34,5802.97
49,-1502.7
82,8301.77
89,1328.51
60,-9983.72
31,-1866.71
73,-4520.08
7,6444.69
27,-3240.05
43,3216.1
84,-4021.79
27,7881.82
110,-6812.84
90,5735.03
26,2207.54
34,9389.34
75,4032.47
42,4055.39
75,4069.46
110,-9497.38
89,-510.84
70,2088.71
9,896.08
83,7242.81
82,7601.0
114,-9006.37
108,-4992.96
14,3511.97
85,-8180.09
45,8909.33
89,5512.73
50,977.27
15,1173.76
61,452.33
29,8573.13
112,5382.93
75,-235.05
100,3037.2
108,-2598.59
74,9723.81
69,6979.2
99,2996.43
113,-7661.46
72,-1814.6
5,246.82
61,4427.5
13,-6079.51
114,-2330.64
51,-4601.71
25,224.19
82,-5086.7
89,8929.24
50,-448.92
30,12.06
