"transaction_id","bank_id","customer_id","amount"
"24d3f89a-ecd0-4c29-a167-0ee83a67d61e",36,534,8573.46
"25368867-d307-43a0-99f3-254f45e8641a",25,1134,9121.91
"d4027210-b802-4b7f-9b4f-58c8d14207c8",40,812,8126.62
"b745cafa-8d88-44ca-bb60-414f2d0bdb07",99,884,4227.29
"ad7d933e-577c-48ec-bbfe-8459abc2d8d7",110,7,7426.76
"cec310f7-2d85-4598-acea-7839200db950",59,1112,1354.8
"e81c8079-f233-4e1e-a260-7b1376ce38b2",62,1215,-7126.52
"0b12f632-75b8-4f6b-b34c-2a434bc87480",26,1229,3261.67
"6a59fc72-f6d3-4ac8-a81c-7d7e7d8a252b",96,567,-4141.6
"4f2faee5-ebd6-43f0-9eb2-f04ae6a11336",90,140,-5020.52
"55f920cf-cf53-4cc3-a47f-10b2db8ddc41",4,528,-8291.29
"28839e5c-1b26-45fe-bd04-81c6d2099b33",12,48,7013.81
"7e5f0627-8489-4c1c-9d31-a6b81c3de5c3",11,584,8277.36
"da4d79da-ce2b-4b30-b993-748b3a547d9a",19,319,-5737.76
"c9d3181a-e4e7-4efc-9b98-fb177494d3be",22,1252,-7039.0
"aeea1afd-1abd-4363-abab-f1d222217f23",94,187,-1839.49
"0e6e89f9-a04f-45b5-b08f-4ae29b24adec",79,863,8192.68
"0c7cc029-2187-455d-b9dd-74ca4996e9cb",83,1244,-5701.28
"7c03d297-b813-42a9-a538-8273eacf0de1",60,684,2711.85
"ecdc092a-07b0-4595-9f9c-1d5de984c0ee",59,104,1088.86
"e716fc8b-ad10-4b33-8c6d-ae5cc2fb3658",66,191,779.54
"91b50685-7201-4d94-af78-04cafb3a8253",91,1237,-6827.25
"c33d9389-ef2f-4268-aab5-75db944a4058",95,930,5325.2
"214be0ff-b14f-44ce-804e-16ada62ab891",55,1093,7171.26
"00109c11-d058-4b50-b748-0fc0cf6aa8e9",17,283,-6643.85
"c73f1eb0-b4dc-4859-bb2d-971f8f225645",80,466,-7066.23
"467ee6d7-4389-4be0-a617-9deda63043f6",49,17,8237.08
"a3b0e6f6-cb8d-4496-bb86-8b514e80d3ef",89,1276,-6688.79
"5fdc0142-2375-4018-b783-5c2dbacb3c09",59,922,-8771.16
"11cad565-e383-4293-a241-4f0fcac25842",47,673,162.38
"8683c5e2-8342-4ef8-b3b2-1b013b281eef",51,1049,283.45
"6516c532-8260-4d73-b1c0-9b6fe78c5546",35,421,-3031.27
"87775e5d-a05b-4b2c-8348-ee8a10e288d8",85,185,-3262.26
"6221406a-b677-4d66-b9c7-015f365720e8",77,481,-2287.84
"fcfe093c-f6d2-48f0-87c0-7123866bdd96",20,422,-1092.5
"9193f612-8e46-458e-95bb-bd9c04c4d855",59,753,-1682.99
"502d89e8-a811-45cd-a0c4-07052196220f",102,370,5545.48
"2119a303-4ede-40de-a120-ef17533fc6ec",75,714,9842.74
"43704caf-623b-4ab1-9939-ac9f77cfeadf",44,608,3232.69
"940da7e0-7dcb-4b02-b164-dba76a765cda",22,1293,-6416.09
"d9471b79-f31e-4889-b3e1-06ea00e34897",98,1272,-607.96
"1c5f57c5-1843-46ae-8214-52ff9f82926a",5,620,-9242.45
"b14a795b-5ab2-4382-85b7-72ebb057157e",64,1266,-7378.44
"e37d622f-17f2-4e47-89a8-8d0e08e0fbaf",89,1129,-213.68
"b08401b9-75f3-4633-b43a-b63ee9146fe5",1,920,7719.24
"0642f1b9-5ae8-42bf-99bb-175f9bdba5e6",107,432,-2337.65
"cf473e53-1a50-45bb-9f5d-ee7e91cdfe84",45,616,7125.39
"db82c7d2-2b63-4697-865d-905ebb47211b",66,511,-151.49
"4f1d6b9f-1fea-4bd6-b979-e8732166da5c",74,744,-6097.68
"dee375ac-a4e7-43f7-a26c-77bf35f25ea6",96,587,6234.38
"842d0d86-1b9e-4bb3-bd95-91bfc14dbb0e",62,1027,4058.77
"14200afb-fe97-490f-b749-afc740558564",102,45,39.86
"b263abe0-56e5-4c1b-9985-82371d1e2638",30,133,8485.19
"22924179-2ff9-4fc1-887a-7276f10b4b90",54,1138,-9029.07
"a8617f27-1474-4c95-a046-966e2cf7e945",56,1358,-7356.17
"2f7aa8fe-7ad0-4aca-a2c8-7c53b0675774",47,930,1937.19
"bb626891-d382-4fbf-b18e-e4eb3f990321",58,1314,-6007.84
"7a49f10b-c5a4-4588-806f-537d57aaa1ea",75,93,7519.22
"7134b23c-5dcf-4d65-9d8f-059814f912bc",45,1250,-7379.94
"9c7a3de2-3fc2-4a41-94e8-38f1bfa57283",93,1143,-925.68
"26804f7d-68e9-40c8-945b-65148f79caca",106,334,-6414.87
"3276c3a3-5911-4922-875c-190594c4cc93",88,127,1998.56
"d0c16834-a2e2-4550-bcf3-8f6b886ea146",113,548,-5221.62
"3bf78694-c364-4475-9b1d-0de38f940e9b",92,789,4760.41
"e6c513b7-d56e-4b8b-9d65-7e7954d10a51",43,278,-3986.26
"3db9255e-21e0-40e0-989d-de166215e832",69,695,8981.99
"0df9a691-7588-4a2d-aad8-dfe70583e2e2",108,626,-5216.27
"3be8a697-9201-40c4-88c0-2a6ed457bafc",35,1255,-6231.95
"2d72846c-cc31-49ed-97c5-b50ee1268b9c",1,934,-3660.66
"9af50276-4aa5-4e29-8dce-c43906ced9a8",33,1258,9551.24
"4b8be038-faf9-4c5a-874f-e036003aa866",101,231,-4895.53
"b88a0554-442d-4514-ad7c-587d066c409d",113,385,7711.78
"3de63087-39f6-4a2a-80ce-d18473f1157b",67,282,-2146.23
"4af52080-3ed5-4ada-96a7-20da587d668f",34,45,-5324.6
"e5992a42-b8d7-4ea4-9c89-88a2abdc3f2c",48,494,-8899.21
"e8334468-eb6f-4a04-a9d5-dea3d1f8b9c8",89,720,2109.56
"1bf05868-5c85-45b9-9989-d19b31820a0f",93,1081,1763.69
"73a3d415-596f-4088-b613-a828a7701550",15,263,-8842.95
"afe6a862-d0f9-4d0a-85bc-9048ff4cf1ea",23,253,-3293.8
"1a58b94d-8b49-4499-a505-e82398a9f3b9",113,342,-2408.54
"3f495f69-0f8b-4fab-b40a-1dfa99f15188",2,61,-703.82
"0553eb20-c4f6-4c47-ae19-7e1a73f2db4a",81,898,-4150.32
"782fdd52-efd4-4934-a2b8-df939d1297bd",85,665,629.53
"6aa6beeb-8c41-4d43-8bbf-8665666e646f",53,700,-8739.4
"1cd2376a-3250-478a-973c-7f172d9d6a8e",51,586,-2949.49
"0f191e46-cb4b-4c0b-a903-3199069d5f20",64,576,-1111.08
"a3a2fde5-3ce8-429b-beef-163f26daa6df",113,270,-8075.61
"d15be832-2388-49b0-8d5a-59db375ca13f",14,292,7690.41
"32d4ab6f-bc04-4faa-978e-4223517fe4ba",65,366,-7131.4
"204d7cfe-fe8c-4a4c-aa48-3ed332a4659f",105,778,2316.71
"e2a39f4d-0932-43f0-8d71-4fe64fb4bb29",98,811,5762.14
"019b6f1b-1d0d-404f-8a85-8c6e41fb3038",34,764,1505.6
"9adf13df-41a2-45da-b68d-0dac207781fe",39,642,-4249.22
"1ada3256-2915-4725-9883-8804a13a4cef",64,1235,-7723.73
"5b4092a8-ff2a-491a-8df5-52da031dace0",40,52,7256.27
"a02dd84b-d9d4-433f-8375-4c8f70536a64",45,691,-8746.92
"9abc99ea-fcce-4b17-baae-da62e652cbf9",101,585,6824.54
"9fe8d0e1-a481-4923-bbdb-d0ee36987ac1",24,990,9100.93
"73eaaf7c-a5a2-4b25-b93a-9c6add259dd1",51,419,-8296.83
"69257cf0-fb27-4113-ae54-2a0765ab4040",99,234,825.32
"effc4f6b-8305-48c3-b89b-c7ccb0320977",5,8,-2178.76
"9c420069-5573-412d-bab8-11803491982c",100,832,-7756.01
"5f7adfff-18a3-4f54-be6f-aa0116eff0eb",63,782,7431.21
"0f396089-b09b-43f4-b0c8-86dac21e131e",38,669,-5445.92
"2de5e82b-16bd-4380-9710-7f8ae622d379",108,1273,9268.33
"bc649203-7124-4a10-89bc-56004861d36b",115,879,4013.59
"2e921042-0608-4ef0-9cf3-5864a66ca62a",42,1261,1717.5
"3a25d775-b227-419f-ae3a-1525d7a3e3db",44,330,-9305.99
"b22f11d5-d470-40e6-a79c-a9eb9f93d14c",49,228,-5535.63
"5153c044-06fa-4cf9-875e-db44a0596775",13,1170,-117.69
"7757e9ab-5c75-43df-96e7-4772d94306da",99,1107,679.46
"fae50252-44a0-4023-aff5-c5f2400a00d2",32,1204,9154.49
"b730d251-0bf8-4bcf-90b7-97dd3fc074e8",22,543,1030.14
"dbe14751-17c4-4465-a99c-8ee5998271e2",109,329,-5568.88
"4472dd20-17eb-4d67-bb43-1275721515c4",47,1252,-8870.39
"8fac398f-83a1-43e7-9c1c-8852b3aa6eed",60,862,-3553.17
"b5323dbc-ba94-4fa7-bd54-5f7a17777f8e",41,686,1215.82
"181fabaa-c0f9-4878-9176-281bc41d8c7a",79,234,-140.72
"77614c3c-9311-45f1-b248-550c4530b3a7",62,854,1619.97
"1f64e3a1-7dc5-43ec-89ce-62378e8bb876",88,674,-9904.75
"768f576e-92ff-4b87-b343-73a332413c5c",82,426,-3806.44
"cbc4bde1-035a-400b-9984-a36d68f8d777",23,1227,3212.96
"89c621b5-15fb-4d8e-966c-6c35cd5d99a7",102,942,5494.25
"7d9456cb-e816-42c9-a196-41635d5e1e7c",13,699,4313.79
"2932142e-e74a-4026-a747-e39974372129",54,432,-3142.88
"101311fb-e929-4e74-a104-d1799bece42d",17,639,9110.15
"fd26b6dd-0fca-49cb-a622-a0e620ec31de",101,257,7489.15
"c250de26-6a7f-49c1-8d86-e844473f6cd5",110,393,6402.78
"19a5fd28-c125-4962-923b-0d30bb59377d",63,911,2611.21
"a4046a08-f35a-4a4b-87ff-aab61696b2a6",78,129,6609.38
"c092839d-64ce-4bb1-b412-6a26be8f05d2",26,435,3875.74
"0e759346-f8f0-48a4-b4f4-ebacb779bc7c",26,641,3186.01
"da9d96f6-34b0-4672-be4a-c8ef049e7ea7",9,831,-7329.11
"97ea7300-f593-4404-ae21-e077ec893ac1",101,1026,-3467.57
"f898b20f-d1ca-43d8-84e2-bc0ad947b78d",24,521,2226.38
"851d2e27-204a-450a-bedc-5a0cf2c5da59",78,1295,9581.35
"ad008de6-3cb2-4beb-b1c4-b7a73b43a9ae",31,924,8228.39
"a81c59da-6e43-4eda-9614-ea454c135c6e",77,162,1607.96
"dc5de090-15c2-4220-b779-281d82deaf3c",77,176,713.87
"f2fde976-b11d-4982-b534-4fe36f68ed5f",101,407,-4731.1
"a5cbd490-5ed2-4cc6-84f9-09b9749e4060",32,763,-8822.82
"2b29e0eb-7fc7-4394-a81c-282647ad1d39",15,119,8398.17
"d6c85857-e71e-4cf8-9cba-69e5d4806e65",53,318,-8028.2
"5ecbd5b5-f7aa-47d7-bf01-1ddaded4a290",69,649,-6997.83
"6310aa82-441b-4288-985c-2443354c84cb",68,979,7632.15
"1b9a6921-0b67-45f5-800f-a4065acf1678",9,429,-7398.21
"2ade18d6-0f9a-47c7-95bc-158972f3740e",37,1323,-7335.21
"0726b33d-74da-4c36-a992-19461f7cec41",34,1190,-374.76
"15d5ec25-69f0-4d32-870c-10f2a76025f1",23,66,4159.16
"977da68a-2523-42f7-914b-7d6a629ba318",44,402,9182.72
"ece5b945-23cb-436c-9062-0915933e485d",78,86,6836.08
"cc4ba9b5-d0d5-4a90-b27a-6bf1b578feb6",38,1237,-9119.74
"0a6a32a2-a158-4da0-8908-006347317aaa",12,897,-6722.36
"b2980dfc-0dab-45e2-b3ba-20ea20e7abad",103,238,-4455.83
"41276236-6f16-4e7e-bcf1-405a2f959c9c",87,1005,-1902.45
"41f144e9-3535-4eca-80cb-458e32281751",89,39,-5202.89
"2c5f154d-9ec8-408a-bf0a-150995fbce67",48,66,4627.38
"6156b1da-5149-445b-9126-f31329ac1096",47,906,-423.21
"f550f088-180d-4301-aab0-66b174019585",96,870,-8815.12
"5fab8b86-b45f-4e0d-b79f-604b41e9aa4b",25,470,3044.08
"361abab4-e42d-4e45-b868-1dd3d2e9afb7",23,13,6736.61
"12e8534e-69d9-441e-be72-8551f023553c",60,230,-8908.56
"effcb3e5-984a-4eb3-9dc9-274ee742654a",33,2,1831.23
"cf8ee900-acbf-47a6-8e96-3edeac0dcb75",44,61,8434.68
"7dec918b-8f84-4d17-a357-974b87c10d26",48,1328,9349.37
"6a88ecf6-2066-4515-9443-b6f7e64d1007",79,289,-727.63
"3c61ce4e-3e20-4cb2-b881-2b730c533163",81,499,-7814.46
"bd35e12c-6bcf-4317-ad0b-5a3eaa455966",100,771,6393.12
"bd244346-35bc-4ffa-a097-524f20de783f",82,1161,1686.16
"a25d78b4-a984-4e20-90f5-0a24efc96693",100,746,-3767.59
"8e10fce2-9b18-4944-bdd5-f21c1bb86686",67,923,8167.91
"59d6b509-3f44-42f4-8789-5984a20e9a89",31,269,2961.51
"9ed8661a-3a4d-43f0-947e-2f6e39e3b8d7",46,461,6568.02
"4f1d2b6d-4abe-4073-a8e3-8c512d9a184a",86,124,-3617.31
"c75fb5d4-9b2d-4703-899c-95b327fdd8be",82,1280,-7660.6
"09147b5b-eece-44e4-93d0-353fcf78a48e",67,1316,-6780.56
"3e1e3fb4-7532-4bda-a51e-c6658706dce2",59,1190,-9237.02
"f5ccba5b-f625-4ca7-8d22-0365ba4a4254",112,136,920.49
"eefe1d7f-9d0d-40d0-b52e-64821eea3d3a",26,687,-8438.44
"e93b120d-6404-4f07-a188-d375be3f1728",26,891,982.98
"861729ca-a83f-4853-a98e-97a922628210",32,326,-8044.6
"7187287c-55b4-4c3d-9ea2-fdfca1b1d853",94,1186,-7901.68
"d8b591a1-be07-43e3-b49f-00212a92b1bd",56,317,2050.61
"acf65ab5-7074-4240-ad71-4d0c7280b775",14,83,-4436.81
"10724e41-64ca-4659-aa29-58fe722bb679",17,695,-747.14
"50e1b8f5-ef3d-4072-91ce-8e501806939c",60,1157,-6408.84
"eacad58e-60f5-4eda-a3e3-19d3f5bbfdbb",30,104,-4766.79
"3874880e-6c48-4cb1-bd85-ef03d057f00e",41,747,8453.06
"3d442ccc-5245-43c4-a6e0-8c239a93e812",105,363,-5217.61
"e2ddc7fb-7627-4f65-9810-0c388575cc8e",114,428,-856.67
"21ad876f-9921-4412-bd34-6a9e08bb1a05",96,718,6136.98
"f39a595d-eaea-4b22-a3e2-5745bcf97ab1",47,134,2947.62
"284b25ca-0f85-4342-9d25-5ba86523eaf3",27,448,7765.55
"5c1c1735-660b-4395-ae64-49069caa37f9",114,4,7791.89
"8ea44b02-e0b0-4a9e-bf2e-8f1dc3266858",62,990,-7690.94
"8d203b9b-9b0f-4b69-90a8-25bfd43e4aff",48,498,-3068.21
"6a67fd7d-34ba-44f2-8c45-0986c13cd890",47,899,2758.75
"168268af-4d7c-4f00-b1dd-7c4776c5b15d",34,64,7090.81
"40f80098-1bd9-42d7-9961-f56ce948cf77",2,161,-6080.82
"07e10a72-5fdd-48a6-bab1-b56205bbd126",105,166,-3142.36
"42b517b8-c9df-47d5-aa45-c33f2897bb33",8,235,3425.5
"d3a6d90c-9d1f-4aa9-9f8f-27d6e4c884a9",81,762,-2351.13
"5e74227f-81a7-4bf3-9e9f-2c7fcb08f327",35,1118,-7821.59
"91fcbc20-0999-4cdb-a6c2-da7cf9d828d3",92,211,3584.98
"dfcae95b-f693-41c5-b14e-4d2a91da67c5",27,465,-6242.48
"2e29435a-8619-4e09-9975-3acf6722f4de",8,452,-7448.79
"7c39a672-2829-4573-9f6b-6695f5e58112",108,1315,-1130.49
"a63700b1-9ccf-4def-8b62-8b92c7eef7a0",26,898,-6048.0
"b5872f03-e3aa-498f-ab59-ae117c1f408f",36,417,6279.3
"9715ebe3-a320-4b8b-a6d9-f28d262c7105",16,1043,-9048.8
"a63dfe94-be02-458f-8706-b0a5408b621d",25,74,3415.89
"6a47d695-74a3-455a-8dc8-dba294261bce",107,766,-3044.76
"958ed7f1-5ced-43c4-b58d-80dc764d5b04",6,379,-9780.52
"1ac422cc-5ea3-4c79-a287-76d9f4e0ae3e",76,657,-6386.39
"f3a3c428-d2ee-4dae-9807-b17aa5d0685e",48,1080,3169.57
"889f7b7f-e780-4b0d-bf69-f25af2bc0970",68,983,-5324.84
"f67466e0-6dcf-48f0-9c21-b16977c9c432",86,271,2010.33
"3558f0f3-5123-426c-83c6-76226a4ecaa0",22,613,-1545.23
"9a3610bd-dbef-4a63-8620-eedca7ff9040",83,2,546.22
"09db46a3-a815-48b6-bafa-5b6d10757674",54,1171,-1552.15
"f1a72acc-46ec-40d9-a65e-b191215dd171",58,970,119.11
"d222a00c-d7ab-48e5-82d3-c6883e4aa5d4",105,435,-7528.14
"e2e6eb62-4703-4d00-92ee-0b8a809ff2de",77,1350,-6346.28
"75816bee-bc31-485a-b05a-260d319e36bf",85,341,-3955.13
"f3517515-4283-4e85-a313-494ff6165739",112,804,7510.61
"23e84be0-1d23-44b6-ac18-aa964a11b829",52,893,6185.49
"ce16d334-f19d-4868-b5b7-038146e9e81e",83,334,-3305.68
"f2704dc3-555b-4c33-958c-84abfa264f2c",11,213,2717.26
"99a622ce-3922-4150-bc4e-b11f19e959ed",100,651,7566.56
"afb52198-f644-4e69-a40a-5f0ec4c4d4a5",2,718,-1243.55
"529f13ee-0f3c-400b-9af4-725a9ccc2034",58,358,1338.51
"2f5c5316-d221-41af-920c-b7a0dc3aa1fc",105,112,-2760.07
"b1f6e18e-3d45-47a6-9852-6867175a19dd",76,1227,5510.73
"2f5fbec1-e06c-443b-a507-854f186bde95",29,592,1703.91
"63f03006-3953-4211-aae7-78398990abca",23,337,1212.03
"64ac691a-56a8-47a0-9b4b-2fa5c8c75a06",17,408,6581.47
"2c5499b4-b2ee-4533-9bfd-6721c696f5cd",18,1042,7000.68
"78b997ce-ed76-4cf4-8665-b9dbdc103484",28,359,4932.91
"31cdf4d5-2966-4cfe-a3b2-bed98759b8d3",20,779,-5301.08
"9766474b-5802-42ce-be5b-883652cdd5d0",98,435,-8787.93
"5bf835dd-d372-4fc4-bddc-bb310ae258f1",42,463,-645.68
"0b6ec78e-9115-4702-a232-c7949bcc8774",82,249,-2179.2
"c1d10730-80fc-4cc0-ade8-2ee2d797b716",115,1060,-4676.91
"1fa12a39-e0f2-48f6-8546-abf964c4d0bc",69,726,-4814.62
"fc6752c5-8b10-4adc-87eb-c7bb80ceda99",24,1302,9189.6
"f61a8fab-6adc-452c-8bfb-c2974ac0f881",79,450,-976.61
"3448f058-4f5d-44ab-91bc-583fc2ae72cc",66,42,6918.6
"7dbfe2e5-44dd-46a9-bfaf-c4d68e01c4f6",99,283,-1571.44
"ad499bcf-6b20-4a07-93cf-2c76d3405fc2",91,107,-7443.43
"350b7460-ad04-4281-8c00-f89d482fc17a",67,671,2242.82
"2b3b2247-78cc-4e54-ab58-d74a556ff06a",20,975,4924.55
"c42d19f3-d2e4-4384-bc1d-8b8d5f90b5d4",68,1250,-1294.82
"bbfc4fe2-602e-4272-bedb-ad5d6231efa7",77,60,6473.35
"4298cc91-1b56-426b-b8bb-10bb31a258b2",88,993,-5993.35
"9edae9f5-5a7a-4be4-84fe-1049f451069c",94,663,-2803.18
"a1551237-a47f-4dd3-8c92-03e23292f93f",97,406,8717.89
"f731379f-0a1f-4df9-8389-6e349f5c607e",19,625,-7976.93
"0ffde79c-41da-4d34-b0d3-db8bee476c2f",41,1274,8252.96
"3f5dc69a-5bc0-4186-ab99-e7a414a5a268",28,1323,6691.02
"414df59a-34b7-4448-8ddf-6a65295070b2",84,23,7636.48
"e9d90f5c-f234-497c-9cb2-553ec88070b4",38,205,-9454.05
"ebf135ac-323e-40ed-8f31-99a5c75a15bb",72,890,-8446.45
"31541d56-0228-4cec-877e-847b13822846",55,1335,1379.26
"9cd2aadd-d519-45d3-b5a2-9c6d57ecaa4f",62,700,-8606.44
"4c850804-588c-4f73-a278-6c799513f7df",2,556,8414.38
"1562a946-41e6-42a7-9176-9134a3428b27",64,829,6149.49
"f6597e05-dc3d-46d8-9490-d05b2498ee44",87,661,8194.14
"bdb1f783-1ff4-4da5-af7e-a78bcbb260ec",8,11,-6666.69
"daa4bbf1-556c-4b6f-9356-d0a2f29ad1a7",19,211,-9327.16
"54c73ebb-be82-4bd9-b8c5-f5d8070016f3",64,60,-7780.91
"d5babc5e-6237-4c32-be1c-b28d2212ac83",96,562,6012.21
"914563c4-6f16-441e-afbd-2c208d674711",63,638,-4379.02
"e354659d-696f-4dae-8aa9-ac8bfa33b892",60,770,-1191.2
"38059cfe-bae9-49aa-ab43-956b1426723d",96,747,-9758.8
"2e8b0df0-bbbf-4ffa-b801-c6ebff047af4",32,503,-1046.47
"3d015ddf-d902-4f95-8ba8-411ae59dfd95",19,690,-226.59
"9fa8b0e9-3ad5-48eb-b787-06a896f603c0",78,434,831.22
"bfb9b304-03ea-474a-bf19-0e5523f19457",89,200,-6538.36
"86353c87-61d2-4a17-b164-efcb474018da",105,1060,8431.2
"fd999e2d-1960-48cb-8db5-f86b8165a9d5",67,647,-2315.81
"441fbc9a-864f-4408-8fbd-75db2436bd32",82,874,-8651.26
"448c6dc3-e144-44be-b001-0e6204857de5",65,262,-5461.33
"8a2247a1-ddf3-400d-967e-3a2d2a69940f",53,1307,1944.94
"2b33b2d8-4cec-4331-a5ba-4dc97db6037b",70,1125,-6246.51
"64200e59-5863-4596-94fb-a48b8116cb37",23,1358,-9215.4
"23884b70-cfdd-472c-a1e5-6e8fe1f431c8",62,506,-4362.97
"732bf0ed-1fb3-4548-9799-9d5f21ef2582",13,362,-3093.52
"ad126578-a4c9-4501-8fab-4564ac27bd30",93,890,1990.13
"bd60a597-4463-4467-93d3-8e89169563ea",58,1116,-5956.75
"263e5d99-ac38-4ed8-a48a-6f2e0a7a0858",102,1358,-3734.53
"2e5266fc-0dd0-44d4-babd-fe9124aaab55",45,460,6105.8
"befa8d12-838f-4bd5-8110-308eb286b9f1",12,552,-902.61
"580c430c-f8aa-42eb-9352-439bf2bd8a9b",113,137,-8462.69
"4ae34d60-8da2-428a-bc76-7c453e50ca2e",5,1187,-4820.47
"84716d1c-07ca-4a80-bb3a-d3b84240f56e",11,697,4050.44
"c3b49cb1-30a3-44d6-8dc6-c9088120cc54",81,582,-2058.29
"ef33397a-6836-407b-baf8-00d6d3a3a57b",113,653,-1396.21
"0f9dc718-6d23-412c-b629-9cb872f86572",14,736,-3111.71
"b4facac1-2ff3-475e-a7ab-7213680744d4",63,741,5051.38
"64691867-5d44-4063-b7a5-70feb285fd69",46,986,2996.51
"edabd2db-a0e0-4910-9520-0309355e6ca2",75,98,-1007.01
"5f3c9c07-b5c2-4b84-b101-b591e0f4289a",20,492,-3313.67
"5a966fae-7f21-4383-aa0a-a3c2bb84e5df",5,1226,-589.93
"c0284710-7cf8-44f7-ba2e-326c188b0e28",47,1091,5063.26
"992e0939-f385-417d-a50b-13ef425fda46",103,621,1125.6
"d461a0e2-de4b-4e57-93ee-8e339abfa446",21,74,-4028.82
"bb600c43-4bd4-4d9d-a68b-291f2670a323",76,920,2730.34
"a0247916-6659-44cb-9d52-212b4288b67d",19,1178,732.12
"edeb1f88-5c70-4a74-a6ba-483f5cf2b688",98,1339,5216.82
"e8fb41ad-48f7-4fa2-9e56-1a32e55b741c",99,338,-6825.28
"12848458-6f7b-4936-bfbd-646dca493add",67,133,6159.47
"9dab095f-faff-4e9c-8b9d-cbc23aec95f1",8,1308,-4582.16
"f47feb24-0ff0-4d40-a983-dfdd49b18d6a",10,35,-4386.95
"60bf950b-e4f0-4335-b5f4-ce44363eb5e1",93,106,-3736.13
"ad898c4a-7ea1-4a84-8315-402ec04578d9",31,615,-1553.31
"9b060ce6-6337-40da-b690-7bb55f888652",63,837,5108.57
"cce6e712-a4a2-4266-8c70-2ae1254919a3",90,428,8132.99
"a3370861-8b2d-43b9-b0d4-29f5ffa51336",98,465,-684.84
"e13cc503-ef59-48d0-9a88-e1933f7957b2",104,991,4624.9
"8141af5e-3ea2-4ae6-ae91-dec577dbf0ca",70,1062,7685.83
"781fff3b-7eb3-4894-bbd8-c015f72a99b7",104,749,8697.99
"74dda73d-0f99-4792-82cf-11550c206e74",59,635,-5713.22
"6232ca71-dfc1-40d7-ba5f-88f3ee910fd9",86,504,3701.08
"20179492-ec63-4843-ba15-45da65e8481c",65,662,1592.64
"35174aca-81e8-4803-a8dd-628a3b8d612c",98,261,-6169.01
"b9332f08-18c5-4f46-af67-721f6ae1e02b",70,17,5763.51
"c693ff66-7205-4ae9-bd9b-82331aadcfef",44,579,404.97
"8eb32ace-d395-4fa8-9c57-b6cfc2fdfb8f",101,483,8558.36
"f6b168ed-20b5-4acf-852a-2f80159443fc",11,1097,8621.85
"6df3d962-2074-4218-a4ce-715d7cee86a3",48,590,44.11
"654e3d78-8fac-4b20-b6f4-4e68a26909a6",23,335,766.94
"78e54513-10f0-4848-bacc-f17d1a149d6e",62,1294,-6123.69
"ff39bd54-5993-47b7-9405-7c94be84c5bf",73,1327,-1109.26
"43457182-e1ec-4b6a-88cb-439434758e7d",53,805,-5080.57
"e3bfbdf6-0924-4cfe-8e5c-a72054371d3a",114,830,-2850.98
"53ae2ded-f9e0-48ac-844f-cadf2be9971a",15,630,-6861.86
"21e7a9f1-947d-41b1-ac08-500fbfe37934",111,1079,8745.72
"bbd8a30f-a9db-4a68-9b30-4fd372ffc2a5",10,1222,-4653.76
"f0049923-7b8f-4925-88c0-7f6fc336403a",4,972,1340.98
"f1bd44cf-22ad-4e87-8dd1-7a1219d0439a",19,588,2689.56
"67ef44b5-6d45-4dea-837c-b815e755c391",46,1291,4893.51
"35010fe1-fd92-419e-8595-3090a9ea6eda",25,120,5009.26
"05880e57-f89d-4d0e-8420-8f6a790f41ba",14,330,-9650.36
"f323d7a6-0c79-440f-8c02-ca736926d42d",71,902,-2384.59
"6042a5fd-1ffd-4a46-909d-99bd89093e37",48,95,-4709.54
"4b609e9c-7829-435c-b918-34c935591745",78,700,-7673.84
"e349a382-c226-4a80-9fdd-6227281c8ac9",37,408,-9317.54
"5ede6012-bdf1-4e91-a837-1f88590f811d",5,497,-9428.25
"208f7f3c-a4b7-458a-9e67-9d0e8ed6dc17",36,466,2040.96
"6a7344d6-2654-48ce-a6d5-9f2ae858d1cd",96,852,-5453.35
"1c474925-c005-4999-a388-2d0bbace4493",106,953,-1865.21
"410ba2d6-a13d-44d6-9c26-f339bcf2fe58",99,1266,-6285.66
"ea14ee10-c69e-43ab-ba36-697192e6785d",83,211,8185.2
"59e91d1f-5112-4b44-8717-8d7a47cdee9e",96,720,923.9
"716ba8c9-7a76-4753-96c9-47dee3499782",21,1071,5613.54
"0ef4a9ae-0853-4dd7-87a6-4cf2d032c92a",79,1013,277.65
"9c469277-fd89-4111-bdda-f4e4b326ba90",21,60,-9517.29
"53630a4f-dcf2-49ce-8919-76a549edd0f5",86,793,-7169.85
"998a6adc-22ba-4580-b200-2c3a611f242a",12,442,203.41
"16c77c22-1eda-4075-a336-f073fb02fa62",27,1123,-907.01
"d37694ff-400c-48e6-b79f-9fbff7fe4e5f",18,340,-7860.83
"3dc6fdea-d4ee-469b-9e10-8c55d64f618d",65,847,574.61
"2070d7bc-a1bd-473e-95a8-456751f9aa06",112,199,5132.89
"0e26c005-19f7-4fe3-aaa3-e0fccb237de6",33,686,6131.67
"5773d802-c5e9-4a60-8026-6ab24702ecda",98,219,804.88
"8ec78c82-5ce7-4bff-b627-b9181653cebd",9,778,-5663.98
"4195c0a8-8702-4624-bf2b-55e152d9e7b0",62,552,4507.58
"cb8a655a-a562-40c8-8b8e-45c8d9c85ee8",51,996,8258.08
"abccdee9-6e25-4741-9f64-6a497543f8a5",34,1312,-5689.59
"960bcc77-05b7-4b61-acd3-07bde2d57898",22,1290,-1964.66
